"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-06-25","101.5","-1.6016","6.2244","Jordan Hicks",596019,663855,"null","ball",,,,,12,"null","R","L","R","STL","CLE","B","null","null",0,0,2018,"-1.0180","0.3861","0.9846","2.9810","null","null","null",1,8,"Top","null","null",,,425877,,"180626_035134","9.7213","-147.5286","-4.7522","-17.1861","32.4408","-25.6107","3.3916","1.4737","null","null","null","102.1710","2112","6.5440",530576,663855,425877,572761,543939,576397,594824,542303,664056,451594,"53.9541","null","null","null","null","null","null","null",58,"1","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"FF","2018-06-25","100.5","-1.5926","6.2710","Jordan Hicks",446386,663855,"field_out","hit_into_play",,,,,6,"Brandon Guyer grounds out, third baseman Jedd Gyorko to first baseman Matt Carpenter.  ","R","R","R","STL","CLE","X",5,"ground_ball",2,1,2018,"-0.7235","0.9844","0.5421","2.4755","null","null","null",0,8,"Top","107.11","173.56",,,425877,,"180626_035056","7.6245","-146.0962","-7.5047","-12.1131","33.1394","-16.5520","3.3174","1.4187","6","82.9","-25","100.6440","1929","6.3390",530576,663855,425877,572761,543939,576397,594824,542303,664056,451594,"54.1594","0.060","0.070","0.00",1,0,0,2,57,"4","4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-06-25","101.1","-1.5683","6.2246","Jordan Hicks",446386,663855,"null","ball",,,,,14,"null","R","R","R","STL","CLE","B","null","null",1,1,2018,"-1.1963","0.7075","0.8842","0.7317","null","null","null",0,8,"Top","null","null",,,425877,,"180626_035028","9.6397","-146.5663","-11.6095","-19.4433","33.3620","-19.5401","3.4075","1.6191","null","null","null","100.8760","2146","6.2900",530576,663855,425877,572761,543939,576397,594824,542303,664056,451594,"54.2088","null","null","null","null","null","null","null",57,"3","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SL","2018-06-25","84.7","-1.6265","6.1309","Jordan Hicks",446386,663855,"null","ball",,,,,14,"null","R","R","R","STL","CLE","B","null","null",0,1,2018,"0.9723","-0.1915","1.5697","1.2650","null","null","null",0,8,"Top","null","null",,,425877,,"180626_035011","5.5049","-123.0977","-4.5993","8.6470","23.9068","-33.4319","3.3073","1.5940","null","null","null","83.9420","2458","5.8100",530576,663855,425877,572761,543939,576397,594824,542303,664056,451594,"54.6880","null","null","null","null","null","null","null",57,"2","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-06-25","100.1","-1.6749","6.2590","Jordan Hicks",446386,663855,"null","called_strike",,,,,6,"null","R","R","R","STL","CLE","S","null","null",0,0,2018,"-0.8953","1.0599","0.5907","2.3148","null","null","null",0,8,"Top","null","null",,,425877,,"180626_034953","8.3424","-145.4097","-8.0029","-14.5762","32.3238","-15.5410","3.4176","1.6041","null","null","null","100.1450","2107","6.2920",530576,663855,425877,572761,543939,576397,594824,542303,664056,451594,"54.2069","null","null","null","null","null","null","null",57,"1","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-06-23","101.3","-1.2665","6.2886","Jordan Hicks",444489,663855,"field_out","hit_into_play",,,,,3,"Manny Pina grounds out, second baseman Jedd Gyorko to first baseman Jose Martinez.  ","R","R","R","MIL","STL","X",4,"ground_ball",3,2,2018,"-0.9835","1.1000","0.6078","2.7187",541650,"null","null",2,7,"Bot","153.22","153.05",,,425877,,"null","7.5497","-147.2116","-7.2357","-16.0377","35.6022","-14.7539","3.3235","1.3230","8","91.1","-19","100.9620","2101","6.2200",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"54.2791","0.132","0.126","0.00",1,0,0,2,55,"6","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-23","100.1","-1.4590","6.2544","Jordan Hicks",444489,663855,"null","swinging_strike",,,,,13,"null","R","R","R","MIL","STL","S","null","null",3,1,2018,"-1.4470","0.6575","-0.4879","1.1862",541650,"null","null",2,7,"Bot","null","null",,,425877,,"null","6.0732","-145.3157","-10.0961","-21.8754","35.4264","-20.6716","3.3235","1.3230","null","null","null","99.7090","2133","6.2960",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"54.2038","null","null","null","null","null","null","null",55,"5","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-23","99.9","-1.3963","6.2910","Jordan Hicks",444489,663855,"null","ball",,,,,1,"null","R","R","R","MIL","STL","B","null","null",2,1,2018,"-1.0640","1.1077","-0.6220","3.3564",541650,"null","null",2,7,"Bot","null","null",,,425877,,"null","4.5869","-145.2416","-5.2386","-15.9822","34.7166","-15.6583","3.3033","1.3782","null","null","null","99.3310","2139","6.0680",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"54.4312","null","null","null","null","null","null","null",55,"4","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-23","99.8","-1.3530","6.2782","Jordan Hicks",444489,663855,"null","called_strike",,,,,6,"null","R","R","R","MIL","STL","S","null","null",2,0,2018,"-1.1611","0.7753","0.2798","2.2594",541650,"null","null",2,7,"Bot","null","null",,,425877,,"null","7.2991","-145.0519","-7.5484","-18.2771","33.8572","-19.5435","3.2033","1.3230","null","null","null","100.3870","2116","6.6730",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"53.8268","null","null","null","null","null","null","null",55,"3","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-23","99.1","-1.3639","6.2273","Jordan Hicks",444489,663855,"null","ball",,,,,9,"null","R","R","R","MIL","STL","B","null","null",1,0,2018,"-1.1047","0.6031","0.4805","1.8202","null",541650,"null",2,7,"Bot","null","null",,,425877,,"null","7.7321","-144.0816","-8.1342","-17.4030","31.9292","-21.9872","3.2992","1.4291","null","null","null","100.1590","1909","6.8160",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"53.6834","null","null","null","null","null","null","null",55,"2","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-23","96.3","-1.5683","6.2360","Jordan Hicks",444489,663855,"null","ball",,,,,11,"null","R","R","R","MIL","STL","B","null","null",0,0,2018,"-0.9781","0.6998","-1.4471","4.5244","null",541650,"null",2,7,"Bot","null","null",,,425877,,"null","2.5263","-140.3171","-0.5732","-13.4320","30.8652","-23.0513","3.3033","1.4333","null","null","null","96.3820","2063","6.2010",530555,663855,425877,500874,576397,572761,622168,542303,502054,664056,"54.2989","null","null","null","null","null","null","null",55,"1","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-06-22","100.3","-1.5715","6.0536","Jordan Hicks",456715,663855,"strikeout","swinging_strike",,,,,11,"Lorenzo Cain strikes out swinging.  ","R","R","R","MIL","STL","S",2,"null",2,2,2018,"-1.0925","0.6779","-1.6071","2.6523","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031519","2.4968","-145.9209","-5.6257","-16.1808","36.7993","-21.3321","3.5509","1.5302","null","null","null","100.2040","2007","6.4110",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.0885","null","null","0.00",1,0,0,"null",63,"6","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","98.7","-1.4993","6.1880","Jordan Hicks",456715,663855,"null","ball",,,,,14,"null","R","R","R","MIL","STL","B","null","null",1,2,2018,"-1.3463","0.3035","0.4599","1.4537","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031454","8.6674","-143.4151","-8.2407","-21.0719","33.9658","-26.1158","3.5710","1.8807","null","null","null","99.8950","2139","7.0830",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.4166","null","null","null","null","null","null","null",63,"5","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","87.9","-1.6318","6.0464","Jordan Hicks",456715,663855,"null","foul",,,,,9,"null","R","R","R","MIL","STL","S","null","null",1,2,2018,"0.8420","-0.4322","0.3038","1.7325","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031424","2.9526","-127.9654","-3.4182","8.4739","27.7642","-36.3536","3.5509","1.5302","null","null","null","87.3630","2544","6.0410",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.4580","null","null","null","null","null","null","null",63,"4","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","99.7","-1.5630","6.2091","Jordan Hicks",456715,663855,"null","swinging_strike",,,,,11,"null","R","R","R","MIL","STL","S","null","null",1,1,2018,"-0.9036","0.7611","-0.8152","3.8579","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031406","4.2531","-145.1904","-2.9065","-13.9577","35.0548","-20.7803","3.5509","1.5302","null","null","null","100.5110","2199","6.7630",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.7365","null","null","null","null","null","null","null",63,"3","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","99.8","-1.5117","6.1255","Jordan Hicks",456715,663855,"null","foul",,,,,1,"null","R","R","R","MIL","STL","S","null","null",1,0,2018,"-0.9475","0.5624","-0.4431","3.3935","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031343","5.2692","-145.2608","-3.4640","-14.8964","37.5400","-23.4526","3.5509","1.5302","null","null","null","100.4100","1985","6.8460",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.6534","null","null","null","null","null","null","null",63,"2","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","100.4","-1.5499","6.0685","Jordan Hicks",456715,663855,"null","ball",,,,,11,"null","R","R","R","MIL","STL","B","null","null",0,0,2018,"-1.1865","0.6401","-1.4424","3.7129","null",541650,592885,2,8,"Bot","null","null",,,425877,,"180623_031322","3.1565","-146.2175","-2.6624","-17.8414","38.5323","-22.5207","3.6961","1.7805","null","null","null","100.5640","2106","6.6020",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.8972","null","null","null","null","null","null","null",63,"1","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","87.3","-1.6372","5.8425","Jordan Hicks",592885,663855,"walk","ball",,,,,14,"Christian Yelich walks.  ","R","L","R","MIL","STL","B","null","null",3,2,2018,"0.8310","0.4041","1.2038","1.7524","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_031241","5.1293","-127.0382","-4.5256","7.9487","25.3153","-27.1258","3.4298","1.8956","null","null","null","87.2760","2398","6.2110",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.2880","null","null","0.70",1,0,0,"null",62,"7","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","84.9","-1.3832","6.0957","Jordan Hicks",592885,663855,"null","blocked_ball",,,,,14,"null","R","L","R","MIL","STL","B","null","null",2,2,2018,"0.9073","-0.4060","0.6624","0.7040","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_031139","2.9710","-123.5016","-5.3951","8.5237","27.8593","-35.3134","3.3798","1.8205","null","null","null","84.5260","2371","6.3660",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.1334","null","null","null","null","null","null","null",62,"6","Slider",1,1,1,1,1,1,1,1,"Strategic","Standard"
"SI","2018-06-22","101.3","-1.4333","6.0637","Jordan Hicks",592885,663855,"null","foul",,,,,7,"null","R","L","R","MIL","STL","S","null","null",2,2,2018,"-1.1717","0.8409","-0.3045","1.9485","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_031113","6.0945","-147.4692","-8.3770","-18.9111","33.3378","-17.8711","3.3697","1.5202","153","78.7","18","102.8230","2248","6.9730",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.5264","null","null","null","null","null","null","null",62,"5","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","86.0","-1.5822","6.0027","Jordan Hicks",592885,663855,"null","swinging_strike",,,,,8,"null","R","L","R","MIL","STL","S","null","null",2,1,2018,"0.9155","-0.3508","0.1090","1.7607","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_031045","2.1696","-125.2347","-3.1411","9.1470","23.8184","-35.4577","3.3697","1.5202","null","null","null","85.8320","null","6.0100",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.4892","null","null","null","null","null","null","null",62,"4","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","85.2","-1.6434","5.9392","Jordan Hicks",592885,663855,"null","blocked_ball",,,,,14,"null","R","L","R","MIL","STL","B","null","null",1,1,2018,"1.1096","-0.0091","1.2258","0.9654","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_031015","4.5140","-123.9668","-5.3120","10.3361","25.2249","-31.4265","3.5049","1.9206","null","null","null","84.5650","2404","5.9200",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.5792","null","null","null","null","null","null","null",62,"3","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","100.6","-1.5461","6.0951","Jordan Hicks",592885,663855,"null","called_strike",,,,,6,"null","R","L","R","MIL","STL","S","null","null",1,0,2018,"-1.0566","0.8486","0.4081","2.5005","null",541650,"null",2,8,"Bot","null","null",,,425877,,"180623_030959","7.9459","-146.2427","-6.6726","-17.0427","32.6658","-18.6198","3.4298","1.9206","null","null","null","101.0040","2059","6.4460",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.0532","null","null","null","null","null","null","null",62,"2","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","99.9","-1.3737","6.2726","Jordan Hicks",592885,663855,"null","ball",,,,,11,"null","R","L","R","MIL","STL","B","null","null",0,0,2018,"-1.0080","0.5907","-2.1372","4.8593","null","null",541650,2,8,"Bot","null","null",,,425877,,"180623_030921","0.3095","-145.6766","0.0439","-14.6492","33.4158","-23.8298","3.5049","1.8706","null","null","null","101.0630","1972","6.7560",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.7433","null","null","null","null","null","null","null",62,"1","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","101.1","-1.4617","6.0555","Jordan Hicks",519346,663855,"field_out","hit_into_play",,,,,5,"Eric Thames flies out to left fielder Marcell Ozuna.  ","R","L","R","MIL","STL","X",7,"fly_ball",0,1,2018,"-1.2450","0.5311","-0.2204","2.3944","null","null",541650,1,8,"Bot","43.42","92.00",,,425877,,"180623_030839","6.4765","-147.0506","-6.1749","-19.7213","35.5139","-23.1450","3.5569","1.3340","318","91.8","29","101.4560","2063","6.5490",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.9501","0.116","0.165","0.00",1,0,0,3,61,"2","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","101.0","-1.5066","6.1569","Jordan Hicks",519346,663855,"null","called_strike",,,,,11,"null","R","L","R","MIL","STL","S","null","null",0,0,2018,"-1.2194","0.4015","-0.9469","2.6510","null","null",541650,1,8,"Bot","null","null",,,425877,,"180623_030811","4.4795","-147.1071","-5.4408","-18.8084","33.8085","-25.2742","3.2067","1.6093","null","null","null","101.4460","1897","6.4110",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.0885","null","null","null","null","null","null","null",61,"1","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2018-06-22","97.7","-1.8221","5.9976","Jordan Hicks",541650,663855,"force_out","hit_into_play",,,,,5,"Hernan Perez ground bunts into a force out, pitcher Jordan Hicks to shortstop Yairo Munoz.   Eric Sogard out at 2nd.    Hernan Perez to 1st.  ","R","R","R","MIL","STL","X",1,"ground_ball",1,1,2018,"-1.3247","0.5754","0.1714","2.5550","null","null",519299,0,8,"Bot","129.00","188.79",,,425877,,"180623_030428","8.4870","-142.0826","-5.1397","-20.0148","31.6444","-23.3531","3.3898","1.4598","null","41.0","-39","98.2860","2101","6.5890",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.9107","0.147","0.145","0.00",1,0,0,1,60,"3","Sinker",1,1,1,1,1,1,1,1,"Strategic","Standard"
"SI","2018-06-22","98.1","-1.8284","5.9696","Jordan Hicks",541650,663855,"null","missed_bunt",,,,,5,"null","R","R","R","MIL","STL","S","null","null",1,0,2018,"-1.2000","0.5449","-0.1411","2.2742","null","null",519299,0,8,"Bot","null","null",,,425877,,"180623_030340","7.3878","-142.6884","-5.8156","-18.1882","32.0675","-23.5617","3.3898","1.4598","null","null","null","98.6070","1947","6.5450",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"53.9547","null","null","null","null","null","null","null",60,"2","Sinker",1,1,1,1,1,1,1,1,"Strategic","Standard"
"SI","2018-06-22","97.7","-1.7829","6.0741","Jordan Hicks",541650,663855,"null","ball",,,,,13,"null","R","R","R","MIL","STL","B","null","null",0,0,2018,"-1.2894","0.5790","-0.3647","0.9925","null","null",519299,0,8,"Bot","null","null",,,425877,,"180623_030317","6.8064","-141.9972","-9.5367","-19.0437","31.6898","-22.3815","3.3599","1.5449","null","null","null","97.9460","1885","6.4370",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.0622","null","null","null","null","null","null","null",60,"1","Sinker",1,1,1,1,1,1,1,1,"Strategic","Standard"
"SI","2018-06-22","100.5","-1.4421","6.1986","Jordan Hicks",519299,663855,"single","hit_into_play_no_out",,,,,3,"Eric Sogard singles on a line drive to center fielder Harrison Bader.  ","R","L","R","MIL","STL","X",8,"line_drive",2,1,2018,"-0.9912","0.9356","0.2859","2.6010","null","null","null",0,8,"Bot","119.91","73.71",,,425877,,"180623_030217","7.0678","-146.0426","-6.7725","-15.6915","33.6265","-17.5631","2.9268","1.2383","207","95.5","11","100.0470","2013","6.0650",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.4341","0.850","0.804","0.90",1,1,0,4,59,"4","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","83.3","-1.7760","5.9418","Jordan Hicks",519299,663855,"null","ball",,,,,12,"null","R","L","R","MIL","STL","B","null","null",1,1,2018,"0.9265","-0.0656","1.5960","2.2362","null","null","null",0,8,"Bot","null","null",,,425877,,"180623_030151","5.9174","-121.2307","-1.9501","7.9333","22.8279","-32.6713","2.9619","1.4636","null","null","null","83.0000","2296","5.9990",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.4999","null","null","null","null","null","null","null",59,"3","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-06-22","84.6","-1.5685","5.9592","Jordan Hicks",519299,663855,"null","ball",,,,,14,"null","R","L","R","MIL","STL","B","null","null",0,1,2018,"0.9336","-0.2335","1.1365","0.4705","null","null","null",0,8,"Bot","null","null",,,425877,,"180623_030128","4.4420","-122.9798","-5.9618","8.5114","23.0934","-33.6197","3.0870","1.5137","null","null","null","84.0270","2512","5.8510",530540,663855,425877,500874,543939,572761,622168,542303,664056,451594,"54.6484","null","null","null","null","null","null","null",59,"2","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
