pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,four_seam,curve_ball,cutter,unnamed_pitch,sinker,slider,changeup,two_seam,split_finger,knuckle_curve,forkball,eephus,pitch_out,screwball,knuckle_ball,strike,up_zone,mid_zone,down_zone,hit,swinging_strike,chapman,betances,britton,green,ottavino,id,pitch_count
FF,2018-08-11,100.1,0.618,6.0731,Aroldis Chapman,462101,547973,null,foul,4,null,R,R,L,NYY,TEX,S,null,null,0,1,2018,0.2401,1.4912,-0.3993,2.4297,null,643396,596059,1,9,Top,null,null,543309,180811_201834,-3.4337,-145.714,-8.3707,4.3368,36.413,-8.6682,3.2925,1.4768,154,67.9,67,101.15,2535,6.985,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.5133,null,null,null,null,null,null,null,74,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3798,13
FF,2018-08-11,98.3,0.6057,6.1056,Aroldis Chapman,462101,547973,null,foul,6,null,R,R,L,NYY,TEX,S,null,null,0,0,2018,0.2443,1.3381,0.3394,2.6319,null,643396,596059,1,9,Top,null,null,543309,180811_201753,-1.3013,-143.0988,-7.1259,3.6858,32.9615,-12.1833,3.2925,1.4768,210,72.8,46,98.926,2421,6.611,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.8866,null,null,null,null,null,null,null,74,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3799,14
FF,2018-08-11,99.5,0.5999,6.0017,Aroldis Chapman,596059,547973,single,hit_into_play_no_out,11,Rougned Odor singles on a ground ball to left fielder Brett Gardner.   Isiah Kiner-Falefa to 2nd.,R,L,L,NYY,TEX,X,7,ground_ball,1,1,2018,0.2805,1.3876,-1.1817,2.986,null,null,643396,1,9,Top,79.85,78.06,543309,180811_201657,-5.5969,-144.8848,-6.235,5.2704,32.76,-11.1439,3.1127,1.3769,89,70.3,7,100.411,2483,6.679,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.818600000000004,0.229,0.202,0.90,1,1,0,2,73,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3800,15
FF,2018-08-11,97.7,0.6634,6.0699,Aroldis Chapman,596059,547973,null,foul,11,null,R,L,L,NYY,TEX,S,null,null,1,0,2018,-0.0211,1.5188,-0.6921,3.4287,null,null,643396,1,9,Top,null,null,543309,180811_201617,-3.6413,-142.369,-5.2497,0.5269,32.0138,-10.172,3.1127,1.3769,68,84.1,-1,98.837,2562,6.8,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.6983,null,null,null,null,null,null,null,73,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3801,16
SL,2018-08-11,85.3,0.6788,6.1117,Aroldis Chapman,596059,547973,null,ball,12,null,R,L,L,NYY,TEX,B,null,null,0,0,2018,-0.7112,0.2177,0.0908,3.2504,null,null,643396,1,9,Top,null,null,543309,180811_201551,0.0489,-124.2737,-0.9042,-7.4072,24.1101,-29.9392,3.1127,1.3997,null,null,null,85.684,2514,6.398,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,54.1005,null,null,null,null,null,null,null,73,1,Slider,5,3,3,5,3,5,3,5,Infield shift,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3802,17
SL,2018-08-11,84.6,0.5272,5.9536,Aroldis Chapman,425783,547973,strikeout,called_strike,2,Shin-Soo Choo called out on strikes.,R,L,L,NYY,TEX,S,2,null,1,2,2018,-0.8566,0.2334,-0.0883,3.1782,null,null,643396,0,9,Top,null,null,543309,180811_201509,0.2835,-123.2913,-0.6336,-8.8631,23.5763,-29.8506,3.0693,1.39,null,null,null,85.208,2480,6.513,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.9847,null,null,0.00,1,0,0,null,72,5,Slider,5,3,3,5,3,5,3,5,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3803,18
SL,2018-08-11,85.1,0.3801,6.0984,Aroldis Chapman,425783,547973,null,ball,12,null,R,L,L,NYY,TEX,B,null,null,0,2,2018,-1.0169,0.1716,0.0393,3.675,null,null,643396,0,9,Top,null,null,543309,180811_201448,1.2476,-123.8512,0.3781,-10.635,28.5697,-30.7617,2.9852,1.4639,null,null,null,84.695,2434,6.37,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,54.1277,null,null,null,null,null,null,null,72,4,Slider,5,3,3,5,3,5,3,5,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3804,19
SL,2018-08-11,86.6,0.4238,6.1041,Aroldis Chapman,425783,547973,null,foul,1,null,R,L,L,NYY,TEX,S,null,null,0,2,2018,-0.5584,0.8357,-0.6425,3.3437,null,null,643396,0,9,Top,null,null,543309,180811_201411,-1.4065,-126.2426,-2.138,-5.7258,25.7649,-22.9432,3.2425,1.5167,null,null,null,87.182,null,6.564,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.9344,null,null,null,null,null,null,null,72,3,Slider,5,3,3,5,3,5,3,5,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3805,20
FF,2018-08-11,95.2,0.6372,5.9332,Aroldis Chapman,425783,547973,null,foul,2,null,R,L,L,NYY,TEX,S,null,null,0,1,2018,0.3333,1.4608,0.134,3.0952,null,null,643396,0,9,Top,null,null,543309,180811_201346,-2.1108,-138.7172,-5.2219,4.8583,31.3161,-11.9799,3.2425,1.5167,null,null,null,96.354,2358,6.896,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.602,null,null,null,null,null,null,null,72,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3806,21
FF,2018-08-11,94.7,0.6919,5.918,Aroldis Chapman,425783,547973,null,called_strike,1,null,R,L,L,NYY,TEX,S,null,null,0,0,2018,0.807,1.3407,-0.4169,3.0845,null,null,643396,0,9,Top,null,null,543309,180811_201328,-4.7724,-137.9866,-4.8505,11.5071,29.1303,-13.8888,3.2651,1.5396,null,null,null,95.864,2266,6.771,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.7274,null,null,null,null,null,null,null,72,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3807,22
FF,2018-08-11,96.8,0.5416,5.984,Aroldis Chapman,643396,547973,walk,blocked_ball,13,Isiah Kiner-Falefa walks.,R,R,L,NYY,TEX,B,null,null,3,2,2018,0.7652,1.4779,-0.4127,0.391,null,null,null,0,9,Top,null,null,543309,180811_201232,-4.3521,-140.5304,-12.8813,11.2752,30.8075,-9.6012,3.4943,1.5863,null,null,null,97.604,2477,6.797,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.7015,null,null,0.70,1,0,0,null,71,7,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3808,23
SL,2018-08-11,84.1,0.4227,6.0985,Aroldis Chapman,643396,547973,null,ball,11,null,R,R,L,NYY,TEX,B,null,null,2,2,2018,-1.024,0.2179,-0.2971,5.3291,null,null,null,0,9,Top,null,null,543309,180811_201205,0.3776,-122.5519,4.1589,-10.4892,23.3628,-30.9472,3.4039,1.5179,null,null,null,84.749,null,6.554,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.9443,null,null,null,null,null,null,null,71,6,Slider,5,3,3,5,3,5,3,5,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3809,24
FF,2018-08-11,97.6,0.598,6.1859,Aroldis Chapman,643396,547973,null,ball,12,null,R,R,L,NYY,TEX,B,null,null,1,2,2018,0.5657,1.5184,0.7764,4.9093,null,null,null,0,9,Top,null,null,543309,180811_201145,-0.8464,-142.2619,-1.4841,7.9556,33.5185,-11.2068,3.4491,1.5863,null,null,null,98.382,2546,6.696,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.8025,null,null,null,null,null,null,null,71,5,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3810,25
FF,2018-08-11,98.2,0.5899,6.1891,Aroldis Chapman,643396,547973,null,foul,7,null,R,R,L,NYY,TEX,S,null,null,1,2,2018,0.3668,1.7066,-0.8274,1.8288,null,null,null,0,9,Top,null,null,543309,180811_201108,-4.7211,-142.6061,-10.3196,6.2001,35.3668,-6.4275,3.3134,1.5407,160,60.1,48,98.368,2579,6.672,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.8259,null,null,null,null,null,null,null,71,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3811,26
FF,2018-08-11,97.7,0.6628,6.2279,Aroldis Chapman,643396,547973,null,swinging_strike,2,null,R,R,L,NYY,TEX,S,null,null,1,1,2018,0.4962,1.7495,0.2605,2.8535,null,null,null,0,9,Top,null,null,543309,180811_201046,-2.2556,-142.1076,-7.6944,7.3142,33.6522,-6.6503,3.3134,1.5407,null,null,null,98.21,2656,6.673,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.8247,null,null,null,null,null,null,null,71,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3812,27
FF,2018-08-11,96.7,0.8013,6.1068,Aroldis Chapman,643396,547973,null,called_strike,8,null,R,R,L,NYY,TEX,S,null,null,1,0,2018,0.6233,1.7148,-0.1294,1.7916,null,null,null,0,9,Top,null,null,543309,180811_201030,-3.9412,-140.5865,-9.9327,9.2517,32.6884,-7.1379,3.4265,1.5635,null,null,null,97.156,2631,6.655,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.8436,null,null,null,null,null,null,null,71,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3813,28
FF,2018-08-11,97,0.6559,6.1991,Aroldis Chapman,643396,547973,null,ball,13,null,R,R,L,NYY,TEX,B,null,null,0,0,2018,0.364,1.5968,-1.3823,2.1614,null,null,null,0,9,Top,null,null,543309,180811_201018,-6.3653,-140.9631,-9.0361,6.4419,33.4993,-8.5982,3.4717,1.6319,null,null,null,97.782,2540,6.905,531170,547973,543309,595885,650402,609280,544369,458731,453203,435522,53.5935,null,null,null,null,null,null,null,71,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3814,29
FF,2018-08-11,98.1,-1.8371,6.1226,Dellin Betances,608597,476454,field_out,hit_into_play,6,"Ronald Guzman grounds out, second baseman Gleyber Torres to first baseman Greg Bird.",R,L,R,NYY,TEX,X,4,ground_ball,2,1,2018,-0.5926,1.0055,0.642,2.6613,null,null,null,2,8,Top,164.68,115.65,543309,180811_200133,8.1324,-142.6853,-6.2741,-9.9981,31.7758,-17.0805,3.5871,1.7175,83,75.4,6,98.766,2341,6.613,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,53.885,0.240,0.207,0.00,1,0,0,2,67,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3815,1
FF,2018-08-11,97.4,-2.037,6.0737,Dellin Betances,608597,476454,null,foul,14,null,R,L,R,NYY,TEX,S,null,null,2,0,2018,-0.4079,1.2099,1.0631,2.3428,null,null,null,2,8,Top,null,null,543309,180811_200112,9.2456,-141.3752,-7.2381,-7.5774,32.2633,-14.5184,3.5871,1.7175,11,84.7,-11,97.256,2373,6.348,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.1504,null,null,null,null,null,null,null,67,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3816,2
KC,2018-08-11,84.8,-2.0081,6.0137,Dellin Betances,608597,476454,null,ball,12,null,R,L,R,NYY,TEX,B,null,null,1,0,2018,0.9605,0.3172,1.0202,3.1183,null,null,null,2,8,Top,null,null,543309,180811_200053,5.144,-123.2418,-0.9615,8.4036,27.4876,-29.071,3.5646,1.7175,null,null,null,83.701,null,5.912,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.5862,null,null,null,null,null,null,null,67,2,Knuckle Curve,5,3,3,5,3,5,3,5,Strategic,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3817,3
KC,2018-08-11,84.4,-2.0334,6.0786,Dellin Betances,608597,476454,null,ball,11,null,R,L,R,NYY,TEX,B,null,null,0,0,2018,0.7399,0.1721,-1.21,2.8464,null,null,null,2,8,Top,null,null,543309,180811_200037,0.4782,-122.8031,-1.4321,7.1514,26.009,-30.455,3.5871,1.7403,null,null,null,83.094,2463,5.583,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.9154,null,null,null,null,null,null,null,67,1,Knuckle Curve,5,3,3,5,3,5,3,5,Strategic,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3818,4
FF,2018-08-11,97.8,-1.6978,6.3381,Dellin Betances,455139,476454,strikeout,swinging_strike,6,Robinson Chirinos strikes out swinging.,R,R,R,NYY,TEX,S,2,null,0,2,2018,-0.5378,1.3746,0.512,2.4645,null,null,null,1,8,Top,null,null,543309,180811_200010,7.2093,-142.1172,-8.1212,-8.9567,32.5331,-11.848,3.4233,1.6016,null,null,null,97.923,2376,6.431,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.0673,null,null,0.00,1,0,0,null,66,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3819,5
KC,2018-08-11,86.9,-1.9852,5.9861,Dellin Betances,455139,476454,null,foul,12,null,R,R,R,NYY,TEX,S,null,null,0,2,2018,0.6475,0.0883,1.0944,2.7819,null,null,null,1,8,Top,null,null,543309,180811_195948,6.0212,-126.3441,-1.6646,5.6309,25.1056,-31.1463,3.4233,1.6016,167,68.3,32,86.23,null,5.851,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.6466,null,null,null,null,null,null,null,66,3,Knuckle Curve,5,3,3,5,3,5,3,5,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3820,6
FF,2018-08-11,96.6,-1.923,6.2482,Dellin Betances,455139,476454,null,called_strike,3,null,R,R,R,NYY,TEX,S,null,null,0,1,2018,-0.5005,1.0376,0.6038,3.2989,null,null,null,1,8,Top,null,null,543309,180811_195923,7.8529,-140.4947,-4.6386,-8.3702,31.5154,-17.6491,3.1989,1.5629,null,null,null,96.526,2389,6.252,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.2458,null,null,null,null,null,null,null,66,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3821,7
FF,2018-08-11,95.9,-1.9523,6.146,Dellin Betances,455139,476454,null,called_strike,3,null,R,R,R,NYY,TEX,S,null,null,0,0,2018,-0.653,1.1237,0.7638,2.9139,null,null,null,1,8,Top,null,null,543309,180811_195907,8.6426,-139.4148,-5.4812,-10.3814,29.9737,-16.5361,3.187,1.5471,null,null,null,95.982,2375,6.29,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.2079,null,null,null,null,null,null,null,66,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3822,8
FF,2018-08-11,97.9,-1.9429,6.2065,Dellin Betances,608336,476454,field_out,hit_into_play,5,Joey Gallo lines out to left fielder Brett Gardner.,R,L,R,NYY,TEX,X,7,line_drive,0,2,2018,-0.7742,1.0416,0.0499,2.6952,null,null,null,0,8,Top,59.19,95.71,543309,180811_195832,7.1287,-142.3286,-6.3837,-12.0302,30.217,-16.8761,3.5871,1.7175,291,91.6,21,97.917,2373,6.18,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.3178,0.263,0.294,0.00,1,0,0,3,65,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3823,9
KC,2018-08-11,85.5,-2.3104,5.9984,Dellin Betances,608336,476454,null,swinging_strike,9,null,R,L,R,NYY,TEX,S,null,null,0,1,2018,0.3815,0.1077,0.5109,1.7044,null,null,null,0,8,Top,null,null,543309,180811_195809,5.8442,-124.451,-4.083,2.865,22.3983,-30.552,3.5871,1.7175,null,null,null,85.111,null,5.789,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.7086,null,null,null,null,null,null,null,65,2,Knuckle Curve,5,3,3,5,3,5,3,5,Infield shift,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3824,10
FF,2018-08-11,95.5,-2.1106,6.1578,Dellin Betances,608336,476454,null,called_strike,9,null,R,L,R,NYY,TEX,S,null,null,0,0,2018,-0.7159,1.01,0.5756,1.7072,null,null,null,0,8,Top,null,null,543309,180811_195753,8.653,-138.7393,-8.352,-11.0583,28.8341,-17.5785,3.7226,1.7403,null,null,null,95.551,2287,6.249,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.2493,null,null,null,null,null,null,null,65,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3825,11
SL,2018-08-11,85.9,-1.9936,5.9709,Dellin Betances,595777,476454,strikeout,called_strike,1,Jurickson Profar called out on strikes.,R,L,R,NYY,TEX,S,2,null,1,2,2018,0.9175,-0.7371,-0.5246,3.0121000000000002,462101,134181,null,2,7,Top,null,null,543309,180811_193829,1.6406,-125.0736,0.686,9.1902,24.5907,-40.18,3.1005,1.4161,null,null,null,85.513,2471,5.948,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.5501,null,null,0.00,1,0,0,null,59,4,Slider,3,3,3,3,3,3,3,3,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3826,12
FF,2018-08-11,97.1,-1.896,6.0826,Dellin Betances,595777,476454,null,foul,12,null,R,L,R,NYY,TEX,S,null,null,1,1,2018,-0.2075,1.2719,1.2324,2.9193,596059,462101,134181,2,7,Top,null,null,543309,180811_193712,8.8012,-140.9979,-5.7765,-4.7289,31.7073,-14.2429,3.2816,1.5758,174,76.4,17,96.688,2425,6.145,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.3531,null,null,null,null,null,null,null,59,3,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3827,13
KC,2018-08-11,84.2,-2.2061,5.947,Dellin Betances,595777,476454,null,ball,4,null,R,L,R,NYY,TEX,B,null,null,0,1,2018,0.8218,-0.0475,-0.7692,2.4481,596059,462101,134181,2,7,Top,null,null,543309,180811_193648,1.7243,-122.4682,-1.5843,7.6554,25.9639,-32.5718,3.0553,1.5213,null,null,null,82.916,2600,5.624,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.8739,null,null,null,null,null,null,null,59,2,Knuckle Curve,3,2,2,3,2,3,2,3,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3828,14
KC,2018-08-11,85.6,-2.1754,5.9512,Dellin Betances,595777,476454,null,called_strike,9,null,R,L,R,NYY,TEX,S,null,null,0,0,2018,0.5983,0.076,0.7929,1.7947,596059,462101,134181,2,7,Top,null,null,543309,180811_193624,5.7536,-124.3518,-3.5984,4.8578,25.9139,-30.9106,3.1911,1.5074,null,null,null,84.465,null,5.729,531170,476454,543309,595885,650402,609280,544369,458731,453203,435522,54.7695,null,null,null,null,null,null,null,59,1,Knuckle Curve,3,2,2,3,2,3,2,3,Standard,Standard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3829,15
SI,2018-08-11,93.8,0.5762,6.4713,Zach Britton,134181,502154,walk,ball,13,Adrian Beltre walks.   Shin-Soo Choo scores.    Rougned Odor to 3rd.    Elvis Andrus to 2nd.,R,R,L,NYY,TEX,B,null,null,3,2,2018,0.7776,0.4592,-1.1146,1.2893,425783,596059,462101,2,7,Top,null,null,543309,180811_193325,-5.9659,-136.3028,-8.5787,10.7309,27.7003,-25.0406,3.6868,1.6458,null,null,null,92.915,2103,5.671,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.8268,null,null,0.70,1,0,0,null,58,6,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3830,1
SI,2018-08-11,95.6,0.6427,6.457,Zach Britton,134181,502154,null,called_strike,6,null,R,R,L,NYY,TEX,S,null,null,3,1,2018,0.7937,0.5925,0.4667,2.3583,425783,596059,462101,2,7,Top,null,null,543309,180811_193300,-2.1709,-139.0851,-6.422,10.5342,29.7747,-23.5248,3.5287,1.6458,null,null,null,94.575,2149,5.598,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.9,null,null,null,null,null,null,null,58,5,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3831,2
SI,2018-08-11,94.8,0.489,6.5116,Zach Britton,134181,502154,null,called_strike,7,null,R,R,L,NYY,TEX,S,null,null,3,0,2018,0.7163,0.6083,-0.7006,1.9311,425783,596059,462101,2,7,Top,null,null,543309,180811_193240,-4.6191,-137.8135,-7.5564,9.9523,29.6615,-23.1785,3.5739,1.623,null,null,null,93.905,2122,5.745,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.753,null,null,null,null,null,null,null,58,4,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3832,3
SI,2018-08-11,95.3,0.5456,6.4555,Zach Britton,134181,502154,null,ball,12,null,R,R,L,NYY,TEX,B,null,null,2,0,2018,0.8164,0.6296,1.345,3.7275,425783,596059,462101,2,7,Top,null,null,543309,180811_193214,0.3123,-138.7061,-2.9259,10.2916,28.4544,-23.8161,3.5739,1.6458,null,null,null,94.589,2069,5.676,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.8226,null,null,null,null,null,null,null,58,3,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3833,4
SI,2018-08-11,94.7,0.5825,6.4922,Zach Britton,134181,502154,null,ball,14,null,R,R,L,NYY,TEX,B,null,null,1,0,2018,0.6831,0.6861,0.0536,1.0955,425783,596059,462101,2,7,Top,null,null,543309,180811_193147,-2.8324,-137.4904,-9.7888,9.1086,29.1221,-21.7898,3.5513,1.6458,null,null,null,93.72,2125,5.737,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.7615,null,null,null,null,null,null,null,58,2,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3834,5
SI,2018-08-11,95.1,0.6508,6.5209,Zach Britton,134181,502154,null,ball,13,null,R,R,L,NYY,TEX,B,null,null,0,0,2018,0.8027,0.4954,-1.0351,0.8536,425783,596059,462101,2,7,Top,null,null,543309,180811_193128,-6.0651,-138.0073,-10.1497,11.2758,27.7107,-24.1576,3.5739,1.6458,null,null,null,94.009,2135,5.581,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.9167,null,null,null,null,null,null,null,58,1,Sinker,3,1,1,3,1,3,1,3,Strategic,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3835,6
SI,2018-08-11,95,0.511,6.4663,Zach Britton,462101,502154,walk,ball,13,Elvis Andrus walks.   Shin-Soo Choo to 3rd.    Rougned Odor to 2nd.,R,R,L,NYY,TEX,B,null,null,3,1,2018,1.0954,0.4398,-1.1593,0.8242,null,425783,596059,2,7,Top,null,null,543309,180811_193011,-6.7063,-137.9154,-10.0048,15.1902,28.0005,-24.8093,3.2237,1.4303,null,null,null,94.377,2005,5.859,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.6392,null,null,0.70,1,0,0,null,57,5,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3836,7
SI,2018-08-11,95,0.3678,6.4293,Zach Britton,462101,502154,null,blocked_ball,13,null,R,R,L,NYY,TEX,B,null,null,2,1,2018,0.7302,0.4811,-1.0779,0.116,null,425783,596059,2,7,Top,null,null,543309,180811_192942,-5.3693,-137.9002,-11.9348,10.3449,25.5209,-23.9939,3.2237,1.476,null,null,null,95.097,2033,6.107,531170,502154,543309,595885,650402,609280,544369,458731,453203,435522,54.3908,null,null,null,null,null,null,null,57,4,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3837,8
