"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","fielder_2","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","four_seam","curve_ball","cutter","unnamed_pitch","sinker","slider","changeup","two_seam","split_finger","knuckle_curve","forkball","eephus","pitch_out","screwball","knuckle_ball","strike","up_zone","mid_zone","down_zone","hit","swinging_strike","chapman","betances","britton","green","ottavino","id","pitch_count"
"1196","SL",2018-10-08,87.5,-1.9192,6.2884,"Chad Green",543877,643338,"field_out","hit_into_play",14,"Christian Vazquez grounds out softly, shortstop Didi Gregorius to first baseman Luke Voit.","D","R","R","NYY","BOS","X","6","ground_ball",1,0,2018,0.4045,0.2884,0.7554,1.3633,"571788","null","null",2,4,"Top","120.92","171.97",596142,"181009_012441",5.6131,-127.3193,-6.3385,3.269,25.3616,-27.9989,3.285,1.487,"null","82.9","-21",87.481,"1978",6.212,563375,643338,596142,572228,650402,609280,544369,457705,458731,592450,54.286,"0.066","0.060","0.00","1","0","0","2",37,2,"Slider",0,10,10,0,10,0,10,0,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5466,18
"1197","SL",2018-03-30,83.1,-2.9178,5.2934,"Adam Ottavino",572041,493603,"null","called_strike",9,"null","R","R","R","ARI","COL","S","null","null",0,0,2018,1.2424,-0.1272,0.5213,1.7386,"null","null","null",2,6,"Bot","null","null",455104,"180331_040927",5.434,-120.7704,-1.2976,10.6138,27.6412,-33.3638,3.4534,1.5175,"null","null","null",81.993,"2889",6.018,529423,493603,455104,435622,518934,571448,596115,467827,453568,471865,54.484,"null","null","null","null","null","null","null",59,1,"Slider",9,7,9,7,7,9,9,7,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,89,3
"1198","KC",2018-04-13,82.7,-1.1535,6.0782,"Dellin Betances",543510,476454,"null","called_strike",4,"null","R","R","R","DET","NYY","S","null","null",0,0,2018,1.1307,-0.1802,-0.2963,2.1667,"408234","622682","null",1,8,"Bot","null","null",596142,"null",-0.2264,-120.4009,-2.0343,10.8813,24.8542,-33.725,3.2949,1.3657,"null","null","null",82.191,"2527",6.062,529604,476454,596142,435522,642180,591720,544369,458731,543305,592450,54.4363,"null","null","null","null","null","null","null",74,1,"Knuckle Curve",4,8,4,8,8,4,4,8,"Standard","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,482,10
"1199","KC",2018-08-07,85.5,-1.8204,5.9775,"Dellin Betances",547989,476454,"strikeout","swinging_strike",12,"Jose Abreu strikes out swinging.","R","R","R","CWS","NYY","S","2","null",0,2,2018,0.9292,0.2551,1.6641,2.5277,"null","null","null",1,8,"Bot","null","null",543309,"180808_024134",6.3213,-124.3739,-2.3491,8.2635,24.2286,-29.3434,3.3483,1.5104,"null","null","null",84.889,"2573",5.846,531113,476454,543309,595885,650402,435522,544369,458731,543305,519317,54.6535,"null","null","0.00","1","0","0","null",61,3,"Knuckle Curve",1,1,1,1,1,1,1,1,"Standard","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3650,8
"1200","FF",2018-06-09,98.3,0.6822,5.8749,"Aroldis Chapman",408314,547973,"null","foul",4,"null","R","R","L","NYM","NYY","S","null","null",0,0,2018,0.3875,1.4489,-0.5787,1.9197,"null","457803","608700",2,9,"Bot","null","null",596142,"180610_021124",-4.3782,-143.045,-8.7531,6.4326,33.5685,-10.1003,2.9045,1.2274,"null","null","null",99.248,"2500",6.854,530367,547973,596142,595885,650402,609280,544369,519317,543305,592450,53.6452,"null","null","null","null","null","null","null",74,1,"4-Seam Fastball",3,4,3,4,4,3,3,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1885,4
"1201","FF",2018-10-03,99.6,0.3846,6.123,"Aroldis Chapman",518960,547973,"null","called_strike",8,"null","F","R","L","NYY","OAK","S","null","null",1,1,2018,0.2046,1.5398,0.105,2.175,"null","null","543760",0,9,"Top","null","null",596142,"181004_032635",-1.2729,-144.891,-9.181,3.2415,37.2949,-8.0894,3.6002,1.5819,"null","null","null",100.257,"2614",6.897,563346,547973,596142,435522,650402,588751,544369,458731,543305,592450,53.6008,"null","null","null","null","null","null","null",70,3,"4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5271,11
"1202","FF",2018-06-06,96.5,-2.0593,6.1093,"Chad Green",606192,643338,"null","foul",12,"null","R","R","R","TOR","NYY","S","null","null",1,2,2018,-0.4924,1.5081,0.8576,2.9081,"null","null","null",0,10,"Bot","null","null",519222,"null",8.8558,-140.195,-6.386,-8.3181,28.4079,-11.0949,3.4355,1.5708,"166","81.1","16",96.721,"2458",6.273,530328,643338,519222,595885,650402,609280,544369,519317,458731,592450,54.2266,"null","null","null","null","null","null","null",68,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1820,8
"1203","FF",2018-07-10,100,-1.2852,6.2589,"Dellin Betances",430945,476454,"null","foul",12,"null","R","R","R","BAL","NYY","S","null","null",0,1,2018,-0.3471,1.2811,1.1386,2.7421,"null","null","543376",1,9,"Bot","null","null",519222,"180711_020945",7.5178,-145.3408,-7.3795,-6.6262,32.2693,-12.4356,3.3256,1.3561,"200","80.6","20",100.419,"2462",6.469,530779,476454,519222,595885,642180,609280,544369,458731,543305,592450,54.0319,"null","null","null","null","null","null","null",72,2,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2879,9
"1204","SL",2018-04-27,82.6,-2.8617,5.4259,"Adam Ottavino",516770,493603,"null","ball",14,"null","R","R","R","MIA","COL","B","null","null",0,0,2018,1.7161,0.3802,2.078,1.5632,"null","null","592663",1,8,"Bot","null","null",455104,"180428_015252",7.8971,-119.9799,-2.9309,14.7262,26.0987,-28.1315,3.5581,1.6816,"null","null","null",82.198,"2618",6.404,529789,493603,455104,641857,642162,571448,596115,467827,453568,621311,54.097,"null","null","null","null","null","null","null",64,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,800,13
"1205","SI",2018-08-05,94.8,0.6021,6.3855,"Zach Britton",456665,502154,"null","ball",14,"null","R","R","L","BOS","NYY","B","null","null",1,1,2018,0.9089,0.4576,1.052,1.31,"506702","null","null",2,7,"Bot","null","null",519222,"180806_032556",-0.7856,-137.8555,-8.5257,11.5344,27.7957,-24.9567,3.2519,1.5468,"null","null","null",93.958,"2120",5.625,531089,502154,519222,595885,650402,609280,544369,458731,543305,453203,54.875,"null","null","null","null","null","null","null",62,3,"Sinker",1,4,1,4,4,1,1,4,"Strategic","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3573,2
"1206","FT",2018-10-07,95,-2.6535,5.5541,"Adam Ottavino",460075,493603,"field_out","hit_into_play",4,"Ryan Braun grounds out, second baseman DJ LeMahieu to first baseman Ian Desmond.","D","R","R","COL","MIL","X","4","ground_ball",1,2,2018,-1.0553,0.6259,-0.3055,2.5424,"null","null","null",2,7,"Top","148.32","150.03",547172,"181007_224301",8.5674,-138.2908,-3.7664,-15.3662,24.7211,-23.4584,3.467,1.589,"11","84.9","-12",96.257,"2394",6.553,563385,493603,547172,435622,518934,571448,596115,407812,453568,471865,53.9486,"0.113","0.093","0.00","1","0","0","2",53,4,"2-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5437,1
"1207","FF",2018-07-31,97.3,-1.7074,6.0209,"Dellin Betances",448801,476454,"null","called_strike",5,"null","R","L","R","NYY","BAL","S","null","null",1,0,2018,-0.4142,1.2212,-0.1608,2.9569,"null","null","444432",1,8,"Top","null","null",543309,"180801_020000",5.087,-141.6299,-5.501,-6.6787,31.0157,-14.773,3.7897,1.7196,"null","null","null",97.374,"2335",6.22,531010,476454,543309,595885,650402,609280,544369,458731,543305,519317,54.2777,"null","null","null","null","null","null","null",65,2,"4-Seam Fastball",6,3,3,6,3,6,3,6,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3429,9
"1208","SL",2018-06-17,80.9,-3.1855,5.3958,"Adam Ottavino",608336,493603,"null","foul",9,"null","R","L","R","TEX","COL","S","null","null",1,1,2018,1.1489,0.2541,0.7621,1.6713,"null","null","null",0,8,"Bot","null","null",547172,"180617_222121",6.6084,-117.6557,-2.0827,9.1936,24.1912,-29.6521,3.4991,1.51,"null","null","null",80.474,"2683",6.217,530468,493603,547172,641857,518934,571448,596115,467827,453568,471865,54.2814,"null","null","null","null","null","null","null",72,3,"Slider",9,10,9,10,10,9,9,10,"Infield shift","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2134,17
"1209","FT",2018-05-06,95.1,-2.5918,5.4503,"Adam Ottavino",457803,493603,"strikeout","swinging_strike",11,"Jay Bruce strikes out swinging.","R","L","R","NYM","COL","S","2","null",0,2,2018,-1.195,0.8745,-1.4326,2.9697,"null","null","408314",1,9,"Bot","null","null",547172,"180506_200940",5.8416,-138.4314,-2.8063,-16.9615,35.4599,-20.3522,3.4342,1.4755,"null","null","null",95.562,"2405",6.875,529915,493603,547172,435622,593495,571448,596115,467827,453568,621311,53.6241,"null","null","0.00","1","0","0","null",71,3,"2-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1065,6
"1210","SI",2018-07-10,95.5,0.7386,6.5367,"Zach Britton",595885,502154,"strikeout","swinging_strike",14,"Greg Bird strikes out swinging.","R","L","L","BAL","NYY","S","2","null",2,2,2018,0.9632,0.5323,0.28,1.0066,"null","null","null",2,9,"Top","null","null",543376,"180711_020157",-3.2652,-138.6968,-9.9811,12.8652,28.4345,-23.6188,3.0741,1.2656,"null","null","null",94.498,"2040",5.627,530779,502154,543376,448801,570731,542921,592518,641820,430945,572073,54.8738,"null","null","0.00","1","0","0","null",69,7,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2890,1
"1211","SL",2018-08-21,86.1,-1.9069,6.1393,"Dellin Betances",595375,476454,"single","hit_into_play_no_out",11,"JT Riddle singles on a ground ball to left fielder Brett Gardner.","R","L","R","MIA","NYY","X","7","ground_ball",0,2,2018,0.597,-0.8047,-1.3552,3.0445,"null","null","null",0,8,"Bot","63.59","119.71",519222,"180822_012640",0.1289,-125.3276,0.4616,6.1172,25.1202,-40.7953,3.3997,1.7003,"7","81.4","-21",85.165,"2480",5.649,531297,476454,519222,595885,435522,609280,650402,458731,543305,519317,54.8524,"0.066","0.055","0.90","1","1","0","2",58,4,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4093,12
"1212","SL",2018-08-27,81.6,-2.8782,5.4569,"Adam Ottavino",405395,493603,"null","ball",14,"null","R","R","R","LAA","COL","B","null","null",1,1,2018,1.3623,0.0519,2.5647,1.5016,"null","545361","660271",0,8,"Bot","null","null",455104,"180828_051056",9.5876,-118.4271,-2.2902,10.5664,25.2958,-31.4553,3.3396,1.5469,"null","null","null",80.787,"2786",6.151,531374,493603,455104,435622,518934,571448,596115,621311,453568,471865,54.3484,"null","null","null","null","null","null","null",73,3,"Slider",5,7,5,7,7,5,5,7,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4245,16
"1213","FT",2018-09-16,95,-2.7706,5.4532,"Adam Ottavino",622046,493603,"null","swinging_strike",4,"null","R","L","R","SF","COL","S","null","null",1,1,2018,-1.2699,0.5811,-0.3873,2.4478,"null","null","596103",2,8,"Bot","null","null",455104,"null",9.3245,-138.2098,-3.6435,-18.7703,28.6685,-23.8747,3.574,1.8808,"null","null","null",96.802,"2399",7.171,531637,493603,455104,435622,518934,571448,596115,621311,453568,471865,53.3266,"null","null","null","null","null","null","null",66,3,"2-Seam Fastball",2,3,2,3,3,2,2,3,"Strategic","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4721,4
"1214","FF",2018-10-03,99.7,0.3659,6.1998,"Aroldis Chapman",518960,547973,"null","called_strike",8,"null","F","R","L","NYY","OAK","S","null","null",0,0,2018,0.4467,1.5491,-0.239,2.2271,"null","null","543760",0,9,"Top","null","null",596142,"181004_032548",-2.7395,-144.9018,-9.2087,7.0069,36.3575,-8.16,3.6462,1.6049,"null","null","null",99.92,"2547",6.644,563346,547973,596142,435522,650402,588751,544369,458731,543305,592450,53.8541,"null","null","null","null","null","null","null",70,1,"4-Seam Fastball",7,2,2,7,2,7,2,7,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5273,13
"1215","FT",2018-08-02,93,-2.6328,5.5466,"Adam Ottavino",657557,493603,"null","ball",14,"null","R","R","R","STL","COL","B","null","null",2,1,2018,-1.0826,0.4449,1.0839,2.6303,"null","null","null",1,8,"Bot","null","null",547172,"null",12.124,-135.1256,-2.7379,-16.1651,28.1114,-26.168,3.577,1.7315,"null","null","null",94.366,"2178",7.067,531040,493603,547172,435622,518934,571448,596115,467827,453568,471865,53.4311,"null","null","null","null","null","null","null",63,4,"2-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3462,8
"1216","FF",2018-06-24,96.7,-2.1558,6.2333,"Chad Green",595281,643338,"null","foul",11,"null","R","L","R","TB","NYY","S","null","null",2,1,2018,-0.7256,1.3581,-1.0348,2.8308,"null","642715","null",1,11,"Bot","null","null",519222,"null",4.6332,-140.5772,-6.5128,-10.6865,36.1315,-12.9759,3.4016,1.5229,"296","89.3","42",96.045,"2423",6.27,530565,643338,519222,595885,650402,609280,544369,458731,543305,592450,54.2276,"null","null","null","null","null","null","null",91,4,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2336,11
"1217","FF",2018-05-12,96.4,-2.2754,6.0978,"Chad Green",622194,643338,"strikeout","called_strike",11,"Bruce Maxwell called out on strikes.","R","L","R","NYY","OAK","S","2","null",2,2,2018,-0.3497,1.5292,-0.9676,3.1396,"null","null","null",1,7,"Top","null","null",596142,"180512_194251",4.2573,-140.1433,-5.6642,-5.621,35.3682,-11.1102,3.4495,1.5268,"null","null","null",95.734,"2454",6.223,529995,643338,596142,435522,650402,609280,544369,458731,543305,519317,54.2753,"null","null","0.00","1","0","0","null",60,5,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1300,4
"1218","SI",2018-07-09,96,0.9084,6.4712,"Zach Britton",592273,502154,"field_out","hit_into_play",9,"Brandon Drury grounds out, second baseman Jonathan Schoop to first baseman Trey Mancini.   Miguel Andujar to 3rd.","R","R","L","BAL","NYY","X","4","ground_ball",0,2,2018,0.8797,0.5653,0.6651,1.6968,"null","609280","null",0,9,"Top","122.01","143.08",543376,"180709_225653",-2.545,-139.6111,-8.2219,11.8174,28.7207,-23.4543,3.5031,1.4836,"3","81.1","-29",95.159,"2084",5.643,530249,502154,543376,641820,570731,542921,592518,607054,430945,572073,54.8577,"0.040","0.028","0.00","1","0","0","2",70,4,"Sinker",5,4,4,5,4,5,4,5,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2852,10
